size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
4,4,1,as|cnf|ovl|tzi,0,1,39.37777777777778,1.45,42.139743589743595,39.33333333333333,1.4166666666666667,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1866666666666668,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,4,2,as&mrg|cnf|ovl|tzi,1,1,39.37777777777778,1.45,42.139743589743595,39.33333333333333,1.4166666666666667,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1866666666666668,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,4,2,as&gap|cnf|ovl|tzi,0,1,39.37777777777778,1.45,42.139743589743595,39.33333333333333,1.4166666666666667,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1866666666666668,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
6,4,3,as&gap&mrg|cnf|ovl|tzi,1,1,39.37777777777778,1.45,42.139743589743595,39.33333333333333,1.4166666666666667,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1866666666666668,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
3,3,1,as|cnf|tzi,0,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.42,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1833333333333333,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
4,3,2,as&ovl|cnf|tzi,0,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.42,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1833333333333333,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,4,2,as|cnf|mrg&ovl|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.42,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1833333333333333,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,4,2,as|cnf|gap&ovl|tzi,0,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.42,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1833333333333333,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
6,4,3,as|cnf|gap&mrg&ovl|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.42,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.1833333333333333,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
2,2,1,cnf|tzi,0,0,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
4,3,2,as&mrg|cnf|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
4,3,2,cnf|mrg&ovl|tzi,1,0,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
4,3,2,as&gap|cnf|tzi,0,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
4,3,2,cnf|gap&ovl|tzi,0,0,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,3,3,as&mrg&ovl|cnf|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,3,3,as&gap&mrg|cnf|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,3,3,cnf|gap&mrg&ovl|tzi,1,0,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
5,3,3,as&gap&ovl|cnf|tzi,0,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
6,4,2,as&gap|cnf|mrg&ovl|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
6,4,2,as&mrg|cnf|gap&ovl|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
