size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
3,1,3,gap&mrg&ovl,1,0,69.00574229691877,4.17,61.693440355940346,51.66666666666667,4.256666666666667,104,10.183928571428572,6.7246875,13.68313988095238,1.7666666666666666,2.3317460317460315,0.22841269841269835,4.633333333333334,8.411706349206352,5.321046626984128,11.924920634920632
4,1,4,cnf&gap&mrg&ovl,1,0,69.00574229691877,4.17,61.693440355940346,51.66666666666667,4.256666666666667,104,10.183928571428572,6.7246875,13.68313988095238,1.7666666666666666,2.3317460317460315,0.22841269841269835,4.633333333333334,8.411706349206352,5.321046626984128,11.924920634920632
3,1,3,mrg&ovl&tzi,1,0,68.57717086834734,4.27,61.693440355940346,51.66666666666667,4.36,90,10.183928571428572,6.7246875,13.68313988095238,1.87,2.3317460317460315,0.22841269841269835,4.633333333333334,8.411706349206352,5.321046626984128,11.924920634920632
4,1,4,cnf&mrg&ovl&tzi,1,0,68.57717086834734,4.27,61.693440355940346,51.66666666666667,4.36,90,10.183928571428572,6.7246875,13.68313988095238,1.87,2.3317460317460315,0.22841269841269835,4.633333333333334,8.411706349206352,5.321046626984128,11.924920634920632
4,1,4,gap&mrg&ovl&tzi,1,0,68.57717086834734,4.3,61.693440355940346,51.66666666666667,4.37,88,10.183928571428572,6.7246875,13.68313988095238,1.88,2.3317460317460315,0.22841269841269835,4.633333333333334,8.411706349206352,5.321046626984128,11.924920634920632
5,1,5,cnf&gap&mrg&ovl&tzi,1,0,68.57717086834734,4.3,61.693440355940346,51.66666666666667,4.37,88,10.183928571428572,6.7246875,13.68313988095238,1.88,2.3317460317460315,0.22841269841269835,4.633333333333334,8.411706349206352,5.321046626984128,11.924920634920632
2,1,2,mrg&tzi,1,0,69.34859943977591,3.74,60.582329244829246,50.33333333333333,3.61,140,9.07281746031746,5.889965277777779,12.502058531746032,1.12,1.2206349206349205,-1.3904761904761906,3.796904761904761,7.300595238095238,4.6044841269841275,10.528804563492061
3,1,3,gap&mrg&tzi,1,0,69.34859943977591,3.81,60.582329244829246,50.33333333333333,3.6233333333333335,138,9.07281746031746,5.889965277777779,12.502058531746032,1.1333333333333333,1.2206349206349205,-1.3904761904761906,3.796904761904761,7.300595238095238,4.6044841269841275,10.528804563492061
3,1,3,as&gap&mrg,1,1,69.00574229691877,4.02,60.493440355940365,50.0,3.9433333333333334,145,8.98392857142857,5.867499999999999,12.337465277777776,1.4533333333333334,1.1317460317460317,-1.3667063492063496,3.5875396825396826,7.21170634920635,4.5066468253968255,10.355863095238096
4,1,4,as&cnf&gap&mrg,1,1,69.00574229691877,4.02,60.493440355940365,50.0,3.9466666666666668,144,8.98392857142857,5.867499999999999,12.337465277777776,1.4566666666666668,1.1317460317460317,-1.3667063492063496,3.5875396825396826,7.21170634920635,4.5066468253968255,10.355863095238096
3,1,3,as&mrg&tzi,1,1,68.57717086834734,4.17,60.493440355940365,50.0,4.06,128,8.98392857142857,5.867499999999999,12.337465277777776,1.57,1.1317460317460317,-1.3667063492063496,3.5875396825396826,7.21170634920635,4.5066468253968255,10.355863095238096
4,1,4,as&cnf&mrg&tzi,1,1,68.57717086834734,4.17,60.493440355940365,50.0,4.0633333333333335,127,8.98392857142857,5.867499999999999,12.337465277777776,1.5733333333333333,1.1317460317460317,-1.3667063492063496,3.5875396825396826,7.21170634920635,4.5066468253968255,10.355863095238096
4,1,4,as&gap&mrg&tzi,1,1,68.57717086834734,4.2,60.493440355940365,50.0,4.066666666666666,126,8.98392857142857,5.867499999999999,12.337465277777776,1.5766666666666667,1.1317460317460317,-1.3667063492063496,3.5875396825396826,7.21170634920635,4.5066468253968255,10.355863095238096
5,1,5,as&cnf&gap&mrg&tzi,1,1,68.57717086834734,4.2,60.493440355940365,50.0,4.07,125,8.98392857142857,5.867499999999999,12.337465277777776,1.58,1.1317460317460317,-1.3667063492063496,3.5875396825396826,7.21170634920635,4.5066468253968255,10.355863095238096
2,1,2,as&mrg,1,1,69.00574229691877,3.47,60.4378848003848,50.0,3.5,211,8.928373015873015,5.841205357142858,12.225987103174601,1.01,1.0761904761904761,-1.4021825396825398,3.54313492063492,7.156150793650792,4.45467757936508,10.273095238095237
3,1,3,as&cnf&mrg,1,1,69.00574229691877,3.49,60.4378848003848,50.0,3.5033333333333334,210,8.928373015873015,5.841205357142858,12.225987103174601,1.0133333333333334,1.0761904761904761,-1.4021825396825398,3.54313492063492,7.156150793650792,4.45467757936508,10.273095238095237
1,1,1,mrg,1,0,66.843837535014,2.62,60.402314814814815,50.0,2.723333333333333,234,8.89280303030303,5.3410709776334775,12.402225829725829,0.23333333333333334,1.0406204906204903,-1.7729292929292928,3.7724621212121208,7.120580808080808,4.085451388888889,10.345185786435787
3,1,3,cnf&gap&mrg,1,0,69.00574229691877,3.76,60.02677368927368,50.0,3.743333333333333,155,8.517261904761906,5.287217261904762,11.814097222222221,1.2533333333333334,0.6650793650793649,-1.907301587301587,3.143412698412698,6.745039682539683,4.0828125,9.915749007936506
3,1,3,cnf&mrg&tzi,1,0,68.57717086834734,3.91,60.02677368927368,50.0,3.9033333333333333,136,8.517261904761906,5.287217261904762,11.814097222222221,1.4133333333333333,0.6650793650793649,-1.907301587301587,3.143412698412698,6.745039682539683,4.0828125,9.915749007936506
4,1,4,cnf&gap&mrg&tzi,1,0,68.57717086834734,3.97,60.02677368927368,50.0,3.9166666666666665,134,8.517261904761906,5.287217261904762,11.814097222222221,1.4266666666666667,0.6650793650793649,-1.907301587301587,3.143412698412698,6.745039682539683,4.0828125,9.915749007936506
2,1,2,gap&mrg,1,0,68.77717086834734,3.53,59.9831228956229,49.666666666666664,3.4266666666666667,159,8.473611111111111,5.253020833333334,11.809345238095236,0.9366666666666666,0.6214285714285714,-2.0796031746031747,3.1909523809523805,6.701388888888888,3.7156845238095233,9.947331349206348
2,1,2,cnf&mrg,1,0,68.00574229691877,3.01,59.97121813371814,50.0,3.15,228,8.461706349206349,5.033333333333333,12.06309523809524,0.66,0.6095238095238095,-1.9126984126984123,3.1132936507936484,6.689484126984127,3.861944444444444,9.850570436507935
3,1,3,as&gap&ovl,0,1,68.00574229691877,4.16,59.94899591149591,49.666666666666664,4.033333333333333,132,8.439484126984127,5.275039682539682,11.610466269841268,1.5433333333333332,0.5873015873015871,-1.4780555555555555,2.632341269841269,6.667261904761905,3.8613194444444434,10.022926587301585
4,1,4,as&cnf&gap&ovl,0,1,68.00574229691877,4.16,59.94899591149591,49.666666666666664,4.046666666666667,131,8.439484126984127,5.275039682539682,11.610466269841268,1.5566666666666666,0.5873015873015871,-1.4780555555555555,2.632341269841269,6.667261904761905,3.8613194444444434,10.022926587301585
4,1,4,as&gap&ovl&tzi,0,1,68.57717086834734,4.32,59.94899591149591,49.666666666666664,4.163333333333333,114,8.439484126984127,5.281785714285714,11.639677579365076,1.6733333333333333,0.5873015873015871,-1.6781349206349205,2.8095238095238098,6.667261904761905,3.7409176587301594,10.155396825396823
5,1,5,as&cnf&gap&ovl&tzi,0,1,68.57717086834734,4.32,59.94899591149591,49.666666666666664,4.176666666666667,113,8.439484126984127,5.281785714285714,11.639677579365076,1.6866666666666668,0.5873015873015871,-1.6781349206349205,2.8095238095238098,6.667261904761905,3.7409176587301594,10.155396825396823
3,1,3,as&ovl&tzi,0,1,68.57717086834734,4.3,59.615662578162585,49.333333333333336,4.14,117,8.106150793650793,5.064136904761904,11.278100198412696,1.65,0.25396825396825384,-1.970634920634921,2.388373015873015,6.3339285714285705,3.564136904761904,9.602827380952379
4,1,4,as&cnf&ovl&tzi,0,1,68.57717086834734,4.3,59.615662578162585,49.333333333333336,4.153333333333333,116,8.106150793650793,5.064136904761904,11.278100198412696,1.6633333333333333,0.25396825396825384,-1.970634920634921,2.388373015873015,6.3339285714285705,3.564136904761904,9.602827380952379
5,2,3,as&gap&ovl|mrg&tzi,1,1,68.77717086834734,3.47,58.704551467051466,48.66666666666667,3.23,179,7.195039682539682,4.350128968253968,10.157063492063493,0.74,-0.6571428571428574,-3.013571428571429,1.5989682539682537,5.42281746031746,2.793938492063492,8.404389880952381
6,2,4,as&cnf&gap&ovl|mrg&tzi,1,1,68.77717086834734,3.47,58.704551467051466,48.66666666666667,3.236666666666667,179,7.195039682539682,4.350128968253968,10.157063492063493,0.7466666666666667,-0.6571428571428574,-3.013571428571429,1.5989682539682537,5.42281746031746,2.793938492063492,8.404389880952381
2,1,2,as&ovl,0,1,66.00574229691877,3.39,58.5378848003848,48.66666666666667,3.5366666666666666,199,7.028373015873016,4.139171626984127,9.850401785714286,1.0466666666666666,-0.8238095238095239,-2.881190476190476,1.1746825396825396,5.256150793650793,2.4347222222222222,8.443487103174602
3,1,3,as&cnf&ovl,0,1,66.00574229691877,3.43,58.5378848003848,48.66666666666667,3.5533333333333332,198,7.028373015873016,4.139171626984127,9.850401785714286,1.0633333333333332,-0.8238095238095239,-2.881190476190476,1.1746825396825396,5.256150793650793,2.4347222222222222,8.443487103174602
4,2,3,as&gap&ovl|mrg,1,1,66.843837535014,2.49,58.524537037037035,48.333333333333336,2.4366666666666665,258,7.015025252525252,3.6667911255411254,10.140721951659451,-0.05333333333333334,-0.8371572871572872,-3.589325396825397,1.658432539682539,5.242803030303031,2.322997835497836,8.337055826118323
5,2,4,as&cnf&gap&ovl|mrg,1,1,66.843837535014,2.49,58.524537037037035,48.333333333333336,2.4433333333333334,258,7.015025252525252,3.6667911255411254,10.140721951659451,-0.04666666666666667,-0.8371572871572872,-3.589325396825397,1.658432539682539,5.242803030303031,2.322997835497836,8.337055826118323
5,2,4,as&gap&ovl&tzi|mrg,1,1,66.843837535014,2.51,58.524537037037035,48.333333333333336,2.473333333333333,255,7.015025252525252,3.5117266414141417,10.198379779942279,-0.016666666666666666,-0.837157287157287,-3.812480158730158,1.7502831890331885,5.24280303030303,2.057388618326118,8.321791125541125
6,2,5,as&cnf&gap&ovl&tzi|mrg,1,1,66.843837535014,2.51,58.524537037037035,48.333333333333336,2.48,255,7.015025252525252,3.5117266414141417,10.198379779942279,-0.01,-0.837157287157287,-3.812480158730158,1.7502831890331885,5.24280303030303,2.057388618326118,8.321791125541125
4,2,3,as&ovl&tzi|mrg,1,1,66.843837535014,2.51,58.19120370370371,48.0,2.46,256,6.681691919191919,3.154588744588744,9.866205357142857,-0.03,-1.1704906204906205,-4.0171518759018765,1.3235245310245303,4.909469696969696,1.8662188852813848,7.889927849927851
5,2,4,as&cnf&ovl&tzi|mrg,1,1,66.843837535014,2.51,58.19120370370371,48.0,2.466666666666667,256,6.681691919191919,3.154588744588744,9.866205357142857,-0.023333333333333334,-1.1704906204906205,-4.0171518759018765,1.3235245310245303,4.909469696969696,1.8662188852813848,7.889927849927851
6,2,3,as&gap&ovl|cnf&mrg&tzi,1,1,68.00574229691877,3.64,58.1489959114959,48.333333333333336,3.49,178,6.639484126984127,3.594955357142857,9.504796626984128,1.0,-1.2126984126984128,-3.55829365079365,0.9878571428571421,4.867261904761905,2.223576388888889,7.790124007936507
5,2,3,as&gap&ovl|cnf&mrg,1,1,67.00574229691877,2.87,58.09344035594036,48.333333333333336,2.83,255,6.583928571428571,3.366388888888889,9.823695436507936,0.34,-1.2682539682539684,-3.6349999999999993,0.9447222222222218,4.811706349206349,2.1673412698412697,7.745456349206349
6,2,4,as&gap&ovl&tzi|cnf&mrg,1,1,68.00574229691877,2.9,58.09344035594036,48.333333333333336,2.8666666666666667,252,6.583928571428571,3.239136904761905,9.976264880952382,0.37666666666666665,-1.2682539682539682,-3.891587301587301,1.0878968253968249,4.811706349206349,2.034667658730159,7.808234126984122
2,1,2,gap&ovl,0,0,68.00574229691877,3.97,58.09344035594036,48.66666666666667,3.75,153,6.583928571428571,3.099667658730159,9.71594246031746,1.26,-1.2682539682539682,-3.2783333333333338,0.7227380952380947,4.811706349206349,2.114102182539683,7.93826388888889
3,1,3,gap&ovl&tzi,0,0,68.57717086834734,4.13,58.09344035594036,48.66666666666667,3.92,132,6.583928571428571,3.0737748015873017,10.017574404761904,1.43,-1.2682539682539684,-3.401626984126984,0.7984126984126985,4.811706349206349,1.9779563492063494,7.924429563492064
6,2,3,as&ovl&tzi|cnf&gap&mrg,1,1,69.00574229691877,3.63,57.81566257816257,48.0,3.4366666666666665,182,6.306150793650795,3.416899801587301,9.361512896825397,0.9466666666666667,-1.5460317460317463,-4.112738095238096,0.6970634920634917,4.5339285714285715,1.9212996031746032,7.550218253968254
5,2,3,as&ovl&tzi|gap&mrg,1,1,68.77717086834734,3.4,57.77201178451179,47.66666666666667,3.1533333333333333,183,6.2625,3.1611706349206354,9.318680555555554,0.6633333333333333,-1.5896825396825396,-4.1125,0.7750198412698401,4.490277777777778,1.6402430555555556,7.478591269841268
6,2,4,as&cnf&ovl&tzi|gap&mrg,1,1,68.77717086834734,3.4,57.77201178451179,47.66666666666667,3.16,183,6.2625,3.1611706349206354,9.318680555555554,0.67,-1.5896825396825396,-4.1125,0.7750198412698401,4.490277777777778,1.6402430555555556,7.478591269841268
5,2,3,as&ovl&tzi|cnf&mrg,1,1,68.00574229691877,2.9,57.76010702260703,48.0,2.8533333333333335,253,6.250595238095237,2.936428571428571,9.49535714285714,0.36333333333333334,-1.6015873015873014,-4.091666666666667,0.6780555555555551,4.478373015873015,1.8234176587301587,7.4725545634920625
