size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
5,4,2,as&mrg|gap|ovl|tzi,1,1,55.38201341142518,1.5,50.94372941872941,40.33333333333333,1.48,292,-5.819597069597069,-9.329015567765568,-2.7068131868131866,-1.0333333333333334,-8.329120879120879,-11.942541208791207,-4.659603174603174,-7.71019536019536,-11.239804639804639,-4.311077533577533
6,4,3,as&cnf&mrg|gap|ovl|tzi,1,1,55.38201341142518,1.5,50.94372941872941,40.33333333333333,1.48,291,-5.819597069597069,-9.329015567765568,-2.7068131868131866,-1.0333333333333334,-8.329120879120879,-11.942541208791207,-4.659603174603174,-7.71019536019536,-11.239804639804639,-4.311077533577533
3,3,1,gap|ovl|tzi,0,0,55.38201341142518,1.62,50.843729418729424,40.33333333333333,1.54,289,-5.91959706959707,-9.473035714285716,-2.74170634920635,-0.9733333333333334,-8.429120879120878,-12.036495726495728,-4.871746031746032,-7.81019536019536,-11.342394688644688,-4.446646825396826
6,4,2,as&ovl|cnf&tzi|gap|mrg,1,1,55.38201341142518,1.52,50.81039608539608,40.33333333333333,1.4733333333333334,290,-5.952930402930404,-9.150364774114776,-2.998823260073261,-1.04,-8.462454212454212,-12.122454212454212,-4.685470085470086,-7.843528693528694,-11.308627899877898,-4.435853174603175
4,3,2,as&ovl|gap|mrg,1,1,55.38201341142518,1.52,50.81039608539608,40.33333333333333,1.48,290,-5.952930402930404,-9.150364774114776,-2.998823260073261,-1.0333333333333334,-8.462454212454212,-12.122454212454212,-4.685470085470086,-7.843528693528694,-11.308627899877898,-4.435853174603175
6,4,2,as&cnf|gap|mrg|ovl&tzi,1,1,55.38201341142518,1.54,50.81039608539608,40.33333333333333,1.48,290,-5.952930402930404,-9.14781746031746,-3.084775641025641,-1.0333333333333334,-8.462454212454212,-12.112460317460318,-4.799384920634924,-7.843528693528694,-11.354597069597071,-4.435164835164836
4,3,2,as&cnf|gap|mrg,1,1,55.38201341142518,1.54,50.81039608539608,40.33333333333333,1.4833333333333334,290,-5.952930402930404,-9.14781746031746,-3.084775641025641,-1.03,-8.462454212454212,-12.112460317460318,-4.799384920634924,-7.843528693528694,-11.354597069597071,-4.435164835164836
6,4,3,as&cnf&ovl|gap|mrg|tzi,1,1,55.38201341142518,1.54,50.81039608539608,40.33333333333333,1.5333333333333334,284,-5.952930402930404,-9.385564713064712,-2.8298611111111116,-0.98,-8.462454212454212,-12.252619047619046,-4.854378815628816,-7.843528693528694,-11.404404761904761,-4.589510073260074
5,3,2,as&ovl|cnf&mrg|gap,1,1,56.38201341142518,1.62,50.81039608539608,40.33333333333333,1.5533333333333332,288,-5.952930402930404,-9.150364774114776,-2.998823260073261,-0.96,-8.462454212454212,-12.122454212454212,-4.685470085470086,-7.843528693528694,-11.308627899877898,-4.435853174603175
5,3,2,as&cnf|gap|mrg&ovl,1,1,56.38201341142518,1.68,50.81039608539608,40.33333333333333,1.5733333333333333,287,-5.952930402930404,-9.14781746031746,-3.084775641025641,-0.94,-8.462454212454212,-12.112460317460318,-4.799384920634924,-7.843528693528694,-11.354597069597071,-4.435164835164836
